id,match_id,team,player1,elapsed,elapsed_plus,pos_x,pos_y,subtype
464340,1740,9825,31291,33,,,,distance
464394,1740,9825,30613,37,,,,shot
464428,1740,8586,31097,39,,,,shot
464932,1740,9825,30616,51,,,,header
465132,1740,9825,30960,60,,,,shot
465440,1740,9825,30843,75,,,,shot
465566,1740,9825,30960,81,,,,header
465623,1740,8586,23949,86,,,,header
465639,1740,8586,23760,88,,,,distance
465713,1740,8586,31097,90,4,,,post
463613,1741,8549,30892,4,,,,distance
463651,1741,8456,33974,6,,,,distance
464358,1741,8456,30367,36,,,,shot
465080,1741,8549,42183,59,,,,distance
465314,1741,8456,33974,70,,,,deflected
465359,1741,8456,51553,72,,,,shot
465589,1741,8456,30367,84,,,,shot
464040,1742,8559,24372,20,,,,direct_freekick
464265,1742,8668,39618,29,,,,header
464361,1742,8559,23933,33,,,,distance
464501,1742,8559,23783,42,,,,header
464915,1742,8559,24372,49,,,,direct_freekick
465400,1742,8559,24372,69,,,,shot
465469,1742,8668,24006,73,,,,crossbar
465565,1742,8668,33086,78,,,,crossbar
465627,1742,8668,25666,84,,,,header
465658,1742,8559,23934,86,,,,header
463478,1743,8667,34275,8,,,,header
463536,1743,8667,30595,12,,,,header
463609,1743,8455,30631,16,,,,direct_freekick
463647,1743,8455,30679,18,,,,header
463706,1743,8455,37804,21,,,,distance
463723,1743,8667,26143,22,,,,crossbar
463957,1743,8455,30679,33,,,,shot
464044,1743,8455,30631,37,,,,distance
464115,1743,8455,30679,40,,,,shot
464202,1743,8455,30679,42,,,,shot
464269,1743,8455,30631,45,,,,deflected
464573,1743,8455,30679,48,,,,deflected
464595,1743,8455,30631,49,,,,shot
464698,1743,8455,30679,56,,,,shot
464721,1743,8455,30686,58,,,,distance
464875,1743,8455,30679,65,,,,shot
464927,1743,8455,30631,68,,,,shot
465084,1743,8455,38834,75,,,,deflected
465149,1743,8455,30631,78,,,,shot
465178,1743,8667,39073,79,,,,deflected
465187,1743,8667,26143,80,,,,header
465247,1743,8455,31906,82,,,,deflected
465315,1743,8667,23023,86,,,,deflected
465321,1743,8455,37804,86,,,,shot
465410,1743,8667,23438,90,1,,,header
463451,1744,10194,35467,7,,,,deflected
463997,1744,8472,33418,35,,,,header
464140,1744,10194,40695,41,,,,shot
464231,1744,8472,24408,44,,,,header
464764,1744,8472,33418,59,,,,distance
464810,1744,10194,23314,61,,,,shot
464869,1744,10194,22994,63,,,,shot
464991,1744,8472,30988,69,,,,header
465048,1744,10194,24133,72,,,,distance
465114,1744,8472,33316,75,,,,distance
465210,1744,8472,30988,79,,,,distance
465254,1744,10194,38755,81,,,,post
463550,1745,8650,37139,2,,,,crossbar
463742,1745,8650,95327,11,,,,header
463822,1745,8650,30889,15,,,,distance
464003,1745,8462,26108,23,,,,header
464222,1745,8650,37139,32,,,,crossbar
464277,1745,8462,30830,34,,,,header
464401,1745,8650,37139,40,,,,shot
464508,1745,8650,37442,45,2,,,distance
464899,1745,8650,30618,53,,,,shot
464972,1745,8462,23988,57,,,,distance
465029,1745,8650,24134,59,,,,header
465214,1745,8650,30915,67,,,,shot
465302,1745,8650,30889,71,,,,distance
465675,1745,8650,24635,90,4,,,shot
464104,1746,8655,49840,40,,,,distance
464236,1746,10252,43280,44,,,,header
464686,1746,8655,30842,54,,,,volley
464732,1746,10252,43280,57,,,,header
464763,1746,8655,24136,59,,,,shot
464850,1746,10252,23354,63,,,,distance
464990,1746,8655,23916,70,,,,direct_freekick
465056,1746,8655,30842,72,,,,volley
465200,1746,10252,23354,79,,,,direct_freekick
465230,1746,10252,23354,80,,,,shot
465341,1746,8655,19020,85,,,,volley
462698,1747,8659,38433,11,,,,distance
462702,1747,8659,23257,12,,,,distance
462712,1747,10261,24205,14,,,,distance
462778,1747,8659,24171,27,,,,distance
462788,1747,10261,24225,29,,,,header
462811,1747,10261,34574,33,,,,deflected
462842,1747,10261,25518,37,,,,shot
462852,1747,10261,24225,39,,,,distance
462958,1747,8659,23257,50,,,,distance
462971,1747,8659,24728,53,,,,header
462983,1747,8659,24171,58,,,,shot
462986,1747,8659,27267,60,,,,distance
463040,1747,8659,40055,81,,,,distance
463042,1747,8659,24664,82,,,,distance
463058,1747,10261,34574,88,,,,deflected
463480,1748,9879,24020,7,,,,crossbar
463507,1748,8528,97988,8,,,,shot
463630,1748,9879,24843,17,,,,direct_freekick
463858,1748,9879,24020,28,,,,header
463951,1748,8528,111865,32,,,,distance
464296,1748,8528,25005,45,,,,header
464341,1748,8528,127857,45,2,,,distance
464656,1748,9879,24737,49,,,,post
465296,1748,9879,24741,81,,,,header
465336,1748,9879,26777,83,,,,header
465495,1748,9879,24741,90,1,,,shot
465543,1748,9879,30956,90,3,,,distance
466916,1749,8667,39073,5,,,,direct_freekick
467095,1749,10260,30829,17,,,,distance
467374,1749,10260,40945,37,,,,shot
467414,1749,8667,26143,39,,,,distance
467453,1749,10260,30829,41,,,,header
467520,1749,8667,34437,45,,,,header
467702,1749,10260,27430,49,,,,shot
467729,1749,8667,39073,51,,,,direct_freekick
467789,1749,10260,30893,54,,,,shot
468029,1749,10260,38817,68,,,,distance
468080,1749,10260,40961,72,,,,direct_freekick
468203,1749,10260,30829,79,,,,deflected
468390,1749,10260,27430,90,3,,,distance
468697,1750,8650,30618,29,,,,distance
468700,1750,8586,23760,31,,,,direct_freekick
468807,1750,8586,40755,46,,,,distance
468840,1750,8586,30354,51,,,,header
468851,1750,8650,25984,53,,,,header
468854,1750,8650,30618,54,,,,crossbar
468856,1750,8650,37139,54,,,,shot
468873,1750,8650,30889,57,,,,header
468878,1750,8650,30618,59,,,,shot
468905,1750,8650,30889,64,,,,distance
468940,1750,8650,30618,71,,,,distance
468952,1750,8650,30889,73,,,,deflected
468966,1750,8650,37139,77,,,,distance
468986,1750,8586,40755,82,,,,shot
469041,1750,8650,30915,90,3,,,deflected
466437,1751,9879,24843,23,,,,distance
466454,1751,9879,24843,27,,,,distance
466458,1751,8668,39618,28,,,,post
466474,1751,8668,33086,31,,,,header
466577,1751,8668,24006,46,,,,header
466583,1751,8668,30876,49,,,,header
466588,1751,8668,24011,51,,,,distance
466600,1751,9879,24737,58,,,,post
466601,1751,9879,31907,58,,,,distance
466610,1751,9879,37266,61,,,,header
466656,1751,9879,24843,70,,,,distance
466674,1751,9879,24741,72,,,,post
466687,1751,9879,30338,78,,,,distance
466694,1751,9879,24741,78,,,,volley
466923,1752,8654,36394,6,,,,shot
466954,1752,8549,42183,8,,,,distance
466966,1752,8654,118390,9,,,,distance
467187,1752,8654,24751,25,,,,distance
467450,1752,8654,24747,42,,,,distance
467544,1752,8549,24393,45,2,,,distance
467716,1752,8654,36394,52,,,,distance
467860,1752,8549,35608,60,,,,direct_freekick
467966,1752,8654,30734,66,,,,distance
468072,1752,8549,30892,73,,,,distance
468192,1752,8549,38491,81,,,,header
472927,1753,10261,37799,8,,,,deflected
472935,1753,10252,43280,11,,,,post
472937,1753,10261,37799,11,,,,distance
472969,1753,10252,23782,26,,,,distance
472976,1753,10252,43280,30,,,,header
472982,1753,10261,37799,32,,,,shot
473001,1753,10252,23354,37,,,,distance
473030,1753,10252,38807,47,,,,header
473081,1753,10261,30360,67,,,,post
473088,1753,10261,30360,70,,,,distance
473143,1753,10252,23283,90,2,,,distance
470732,1754,8456,33974,6,,,,distance
470850,1754,8559,37996,17,,,,distance
470916,1754,8559,35532,22,,,,distance
471405,1754,8559,23937,51,,,,shot
471408,1754,8456,30367,52,,,,distance
471513,1754,8559,23934,60,,,,shot
471577,1754,8559,23937,67,,,,distance
471618,1754,8456,30509,71,,,,distance
471742,1754,8559,,82,,,,distance
471790,1754,8456,23939,86,,,,shot
471802,1754,8456,33974,87,,,,distance
466869,1755,8655,38711,1,,,,shot
466972,1755,8655,38711,9,,,,distance
467091,1755,8659,38433,17,,,,crossbar
467180,1755,8659,40055,24,,,,distance
467213,1755,8659,31731,26,,,,header
467271,1755,8659,40055,30,,,,shot
467654,1755,8659,27267,47,,,,header
468039,1755,8655,23916,69,,,,direct_freekick
468062,1755,8659,23257,71,,,,header
468281,1755,8659,23257,85,,,,distance
468319,1755,8655,34176,87,,,,distance
466887,1756,8528,127857,2,,,,header
467133,1756,8462,30830,19,,,,post
467138,1756,8462,25517,19,,,,volley
467169,1756,8462,30348,23,,,,shot
467284,1756,8462,23988,31,,,,direct_freekick
467354,1756,8462,34036,36,,,,distance
467363,1756,8528,35327,37,,,,deflected
467790,1756,8462,30830,51,,,,header
467929,1756,8528,127857,59,,,,shot
468001,1756,8528,127857,64,,,,shot
468081,1756,8462,34036,69,,,,post
468083,1756,8462,30830,69,,,,post
468105,1756,8462,34036,70,,,,shot
468149,1756,8528,97988,73,,,,distance
468402,1756,8462,30348,90,1,,,distance
466920,1757,9825,30613,5,,,,distance
467227,1757,9825,27277,27,,,,distance
467502,1757,9825,30831,44,,,,distance
467529,1757,9825,30960,45,,,,shot
467558,1757,10194,40005,45,2,,,distance
467868,1757,9825,30613,58,,,,distance
467907,1757,9825,30831,61,,,,shot
468012,1757,10194,23314,67,,,,header
468242,1757,9825,30613,82,,,,header
468258,1757,9825,30831,83,,,,distance
466905,1758,8455,30679,4,,,,distance
467045,1758,8455,32345,14,,,,distance
467086,1758,8455,30686,16,,,,post
467262,1758,8455,30631,29,,,,deflected
467894,1758,8455,30679,60,,,,header
467913,1758,8455,32345,61,,,,distance
468114,1758,8455,25925,74,,,,distance
468212,1758,8472,24446,80,,,,distance
477552,1759,10260,34944,3,,,,shot
477583,1759,10260,30893,10,,,,direct_freekick
477591,1759,9825,36410,11,,,,header
477599,1759,10260,30829,12,,,,distance
477630,1759,10260,30829,18,,,,shot
477687,1759,9825,30613,29,,,,deflected
477749,1759,9825,31013,41,,,,shot
477773,1759,10260,30615,45,1,,,distance
477799,1759,10260,30893,49,,,,shot
477824,1759,9825,27277,53,,,,header
477832,1759,10260,40961,54,,,,distance
477860,1759,10260,30615,58,,,,distance
477894,1759,10260,30893,66,,,,deflected
477983,1759,10260,30893,85,,,,deflected
477998,1759,9825,26111,87,,,,distance
478070,1759,9825,36410,90,5,,,shot
479584,1760,8659,40055,53,,,,distance
479659,1760,8659,23257,72,,,,direct_freekick
479693,1760,8650,37139,82,,,,shot
479703,1760,8650,37139,86,,,,distance
478175,1761,8472,17866,6,,,,distance
478229,1761,8462,38820,10,,,,distance
478270,1761,8472,30352,16,,,,post
478309,1761,8462,38820,19,,,,deflected
478642,1761,8462,24630,47,,,,distance
478674,1761,8472,36786,50,,,,distance
478707,1761,8462,30348,53,,,,distance
478918,1761,8472,33418,73,,,,deflected
478163,1762,8668,30735,2,,,,volley
478186,1762,8654,24751,4,,,,deflected
478364,1762,8654,33781,23,,,,deflected
478382,1762,8654,30734,25,,,,distance
478411,1762,8654,33781,29,,,,shot
478504,1762,8668,30876,39,,,,distance
478540,1762,8654,118390,43,,,,shot
478552,1762,8668,24006,44,,,,distance
478722,1762,8668,109058,50,,,,distance
478812,1762,8668,109058,56,,,,header
478880,1762,8668,30735,64,,,,shot
478972,1762,8668,30735,73,,,,header
479001,1762,8668,30876,77,,,,deflected
481235,1763,8549,30892,15,,,,distance
481315,1763,8549,24753,20,,,,header
481400,1763,8549,35608,26,,,,distance
481445,1763,10252,43280,28,,,,header
481676,1763,8549,35608,45,,,,shot
481926,1763,10252,23283,53,,,,header
481947,1763,8549,35608,54,,,,distance
482090,1763,8549,30892,62,,,,distance
482409,1763,10252,23354,79,,,,distance
482443,1763,10252,23264,81,,,,header
482462,1763,8549,35608,82,,,,shot
482606,1763,10252,23283,90,,,,header
481119,1764,8586,38697,5,,,,distance
481209,1764,8586,31097,10,,,,distance
481695,1764,8586,23760,44,,,,shot
482007,1764,8586,31097,55,,,,distance
482067,1764,8586,31097,58,,,,deflected
482297,1764,8456,25342,71,,,,header
482424,1764,8456,33974,77,,,,shot
482490,1764,8586,46403,81,,,,distance
482678,1764,8586,23949,90,3,,,deflected
480440,1765,8655,38711,1,,,,distance
480505,1765,8455,30686,13,,,,deflected
480509,1765,8455,30627,13,,,,header
480548,1765,8455,30679,19,,,,shot
480556,1765,8455,30679,20,,,,deflected
480600,1765,8455,30631,29,,,,direct_freekick
480647,1765,8655,23916,34,,,,distance
480686,1765,8455,26564,38,,,,deflected
480997,1765,8655,49840,59,,,,distance
481083,1765,8655,23889,74,,,,shot
481215,1765,8455,30686,83,,,,shot
481927,1766,9879,37266,9,,,,header
481937,1766,10261,37799,9,,,,distance
482030,1766,9879,24020,15,,,,header
482444,1766,10261,37799,37,,,,shot
482499,1766,10261,34574,40,,,,post
482782,1766,10261,30360,51,,,,header
482810,1766,9879,24741,54,,,,header
482874,1766,10261,30360,61,,,,distance
482977,1766,9879,24020,73,,,,distance
483063,1766,10261,30929,79,,,,header
483152,1766,10261,24225,85,,,,header
483237,1766,9879,24781,90,1,,,direct_freekick
478331,1767,8667,23352,19,,,,crossbar
478342,1767,8559,34261,21,,,,distance
478418,1767,8667,34437,30,,,,deflected
478431,1767,8667,26143,31,,,,header
478465,1767,8667,39073,35,,,,deflected
478893,1767,8559,24372,68,,,,shot
478995,1767,8667,34275,79,,,,header
479053,1767,8559,38999,84,,,,shot
479099,1767,8667,34430,89,,,,shot
479116,1767,8667,23023,90,2,,,distance
477548,1768,10194,24133,2,,,,distance
477561,1768,8528,97988,4,,,,shot
477627,1768,8528,97988,18,,,,shot
477657,1768,8528,24663,24,,,,direct_freekick
477855,1768,8528,34466,57,,,,header
477865,1768,8528,24841,59,,,,header
477907,1768,8528,127857,67,,,,header
477915,1768,8528,127857,69,,,,header
478019,1768,8528,34987,89,,,,shot
486908,1769,10194,24133,6,,,,distance
486927,1769,10260,30893,7,,,,deflected
487518,1769,10260,30802,43,,,,shot
487886,1769,10194,24133,57,,,,distance
488049,1769,10260,38817,65,,,,distance
488236,1769,10260,111975,77,,,,header
488267,1769,10260,30893,79,,,,shot
488488,1769,10260,111975,90,2,,,shot
487324,1770,10252,23354,30,,,,distance
487374,1770,10252,23354,33,,,,distance
487676,1770,10252,23354,48,,,,shot
488203,1770,9825,30960,77,,,,bicycle_kick
488290,1770,9825,26181,82,,,,shot
488375,1770,9825,30613,88,,,,deflected
488428,1770,9825,26181,90,,,,deflected
488481,1770,9825,26181,90,4,,,distance
486993,1771,8462,30348,10,,,,shot
487280,1771,8654,109898,27,,,,distance
487345,1771,8462,30830,30,,,,distance
487380,1771,8462,40987,33,,,,deflected
487392,1771,8462,30348,34,,,,deflected
487521,1771,8462,25517,42,,,,header
487729,1771,8462,40987,48,,,,shot
487838,1771,8654,33781,54,,,,crossbar
487987,1771,8654,33781,62,,,,shot
488029,1771,8654,24223,64,,,,shot
488135,1771,8462,63520,70,,,,distance
488162,1771,8654,30966,72,,,,distance
488381,1771,8654,23818,85,,,,header
489870,1772,8549,42183,2,,,,distance
489922,1772,8549,42183,10,,,,crossbar
489959,1772,8549,33128,16,,,,distance
490000,1772,8668,23268,27,,,,header
490053,1772,8668,30876,33,,,,header
490072,1772,8668,24004,34,,,,crossbar
490177,1772,8549,30892,43,,,,distance
490196,1772,8668,30876,44,,,,header
490551,1772,8549,42183,53,,,,shot
490623,1772,8549,24161,62,,,,distance
490628,1772,8668,30735,63,,,,header
490710,1772,8549,30892,74,,,,distance
490732,1772,8668,39618,76,,,,distance
490758,1772,8668,24160,78,,,,shot
490804,1772,8668,33086,83,,,,shot
486861,1773,8528,41877,3,,,,header
486942,1773,8528,41877,1,,,,crossbar
487154,1773,8528,97988,20,,,,distance
487291,1773,10261,33852,28,,,,distance
487429,1773,10261,24225,36,,,,header
487437,1773,8528,35327,37,,,,distance
487585,1773,10261,30360,45,1,,,distance
487621,1773,8528,41877,45,4,,,distance
487824,1773,10261,26209,52,,,,header
487891,1773,10261,30929,56,,,,header
487966,1773,10261,37799,60,,,,shot
488002,1773,10261,37799,61,,,,header
488077,1773,10261,37475,66,,,,distance
488116,1773,8528,24230,68,,,,header
488159,1773,10261,30619,71,,,,shot
488187,1773,10261,30360,72,,,,shot
488244,1773,8528,24841,76,,,,post
488258,1773,8528,25005,77,,,,header
488268,1773,8528,25150,77,,,,distance
486832,1774,8655,24136,2,,,,shot
486929,1774,8655,30646,8,,,,crossbar
487206,1774,8472,33418,25,,,,shot
487286,1774,8655,38711,29,,,,distance
487430,1774,8655,37764,37,,,,deflected
487695,1774,8655,34176,47,,,,crossbar
487774,1774,8655,24136,51,,,,deflected
487964,1774,8655,38711,61,,,,distance
488060,1774,8472,33418,66,,,,distance
488300,1774,8472,33418,81,,,,deflected
488411,1774,8655,49840,87,,,,deflected
488424,1774,8655,23889,88,,,,deflected
487137,1775,9879,31907,20,,,,shot
487166,1775,9879,24843,22,,,,deflected
487265,1775,8586,31097,27,,,,distance
487320,1775,8586,23760,30,,,,distance
488012,1775,8586,31921,65,,,,deflected
488037,1775,8586,30354,67,,,,shot
488295,1775,9879,24741,82,,,,header
486479,1776,8559,24372,4,,,,distance
486509,1776,8650,25984,19,,,,header
486516,1776,8650,30889,21,,,,distance
486519,1776,8650,37139,22,,,,post
486539,1776,8650,25984,35,,,,distance
486579,1776,8559,23937,51,,,,shot
486609,1776,8650,30618,61,,,,shot
486614,1776,8559,24372,62,,,,direct_freekick
486629,1776,8559,26454,65,,,,distance
486642,1776,8559,23933,67,,,,header
486652,1776,8650,30618,69,,,,distance
486732,1776,8559,23937,84,,,,crossbar
486746,1776,8650,30853,87,,,,post
486779,1776,8650,95327,90,3,,,header
488582,1777,8659,24171,2,,,,distance
488609,1777,8659,38433,8,,,,distance
488640,1777,8659,27267,16,,,,shot
488645,1777,8455,31906,16,,,,shot
488659,1777,8455,30679,19,,,,crossbar
488667,1777,8659,27267,21,,,,distance
488735,1777,8455,30686,55,,,,distance
488747,1777,8659,26553,60,,,,crossbar
488754,1777,8455,31906,64,,,,shot
488764,1777,8659,24664,68,,,,distance
488776,1777,8455,37804,73,,,,shot
488782,1777,8455,30679,74,,,,shot
488807,1777,8659,26527,79,,,,header
488827,1777,8659,31088,83,,,,volley
488846,1777,8455,30679,86,,,,header
488853,1777,8659,26553,87,,,,shot
488884,1777,8659,42594,90,3,,,header
491261,1778,8456,33974,3,,,,direct_freekick
491342,1778,8667,23023,10,,,,shot
491796,1778,8456,30367,45,5,,,shot
491929,1778,8667,39073,48,,,,volley
492038,1778,8667,39073,57,,,,direct_freekick
492111,1778,8667,39073,64,,,,distance
492171,1778,8456,30340,70,,,,shot
492444,1778,8456,24208,90,4,,,header
492453,1778,8456,24208,90,5,,,header
495076,1779,8650,37139,4,,,,shot
495697,1779,8650,30853,41,,,,header
495953,1779,8650,30853,49,,,,shot
496145,1779,8650,30853,59,,,,deflected
496455,1779,8650,37139,75,,,,shot
496497,1779,8650,95327,77,,,,header
496523,1779,8650,30915,79,,,,shot
496606,1779,8650,34222,84,,,,distance
496677,1779,8650,30889,88,,,,distance
496698,1779,8650,95327,89,,,,deflected
496714,1779,8650,25984,90,,,,header
496779,1779,8650,95327,90,5,,,header
499739,1780,8472,24411,1,,,,distance
499817,1780,8472,33418,11,,,,header
499927,1780,8472,33418,21,,,,header
499989,1780,8472,17866,27,,,,crossbar
500012,1780,8654,34543,30,,,,shot
500127,1780,8472,33418,39,,,,header
500201,1780,8654,30966,45,,,,crossbar
500220,1780,8654,33781,45,2,,,direct_freekick
500328,1780,8472,33418,47,,,,header
500355,1780,8472,33418,50,,,,header
500424,1780,8654,24223,56,,,,distance
500432,1780,8654,33049,56,,,,header
500448,1780,8472,38802,58,,,,distance
500521,1780,8472,33418,65,,,,header
500591,1780,8472,36786,72,,,,distance
500667,1780,8472,36786,79,,,,distance
498742,1781,8586,30818,11,,,,distance
498794,1781,8586,40755,18,,,,post
498822,1781,8655,34947,24,,,,volley
498838,1781,8586,23760,28,,,,distance
498871,1781,8586,30895,34,,,,distance
498938,1781,8586,24656,42,,,,volley
499197,1781,8586,24656,54,,,,distance
499320,1781,8586,38697,70,,,,header
499336,1781,8655,23916,74,,,,distance
499426,1781,8586,24157,85,,,,header
499485,1781,8655,30646,90,2,,,shot
497107,1782,10260,30865,15,,,,header
497175,1782,10252,38807,31,,,,direct_freekick
497214,1782,10260,30893,37,,,,direct_freekick
497249,1782,10260,30865,41,,,,header
497441,1782,10252,43280,50,,,,header
497546,1782,10260,30829,63,,,,shot
497567,1782,10252,23782,66,,,,distance
497584,1782,10260,30893,71,,,,deflected
497714,1782,10260,30829,89,,,,deflected
495089,1783,8559,24372,6,,,,shot
495312,1783,8549,24166,20,,,,header
495422,1783,8549,33128,26,,,,distance
495650,1783,8549,42183,39,,,,shot
495797,1783,8549,24161,45,1,,,distance
495941,1783,8549,24167,49,,,,header
496009,1783,8549,35608,52,,,,direct_freekick
496094,1783,8559,35532,57,,,,shot
496112,1783,8549,35608,58,,,,direct_freekick
496162,1783,8549,35608,61,,,,header
496225,1783,8549,30892,64,,,,distance
496376,1783,8549,24167,71,,,,header
496392,1783,8559,23933,72,,,,shot
496399,1783,8559,35532,72,,,,shot
496435,1783,8559,24372,75,,,,volley
496526,1783,8549,42183,81,,,,header
496634,1783,8559,23784,87,,,,distance
496756,1783,8549,30892,90,4,,,distance
495052,1784,8456,30509,2,,,,distance
495448,1784,8456,25342,27,,,,shot
495586,1784,9825,23678,34,,,,shot
495816,1784,8456,25342,45,1,,,header
